guid_int,type_int,type_txt,discipline_int,discipline_txt,identifier_txt,geometry_type,color,instance_type,ifc_guid,space_id,parent_element,composing_elements,room_id,guid_txt,pcd,match_id,ifc_properties
715,1,Wall,1,ARC,Wall_715,,,face,,,175.0,,[309],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
716,3,Ceiling,1,ARC,Ceiling_716,,,face,,,196.0,,[342],,,"['1T7BPQ_hn69uk5$Jp8cvKG', '0x8tDwgKz4rBhuBSTQ03Vf', '0']",
717,1,Wall,1,ARC,Wall_717,,,face,,,72.0,,[327],,,"['26kn7MqLL9oOOTivXpgF_d', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
718,3,Ceiling,1,ARC,Ceiling_718,,,rewritten,,,183.0,,[340],,,"['1T7BPQ_hn69uk5$Jp8cvMH', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
719,1,Wall,1,ARC,Wall_719,,,face,,,106.0,,[307],,,"['23aTbt_ibCF9nDuGzWAsXH', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
720,3,Ceiling,1,ARC,Ceiling_720,,,face,,,186.0,,[357],,,"['1T7BPQ_hn69uk5$Jp8cvLp', '34s_9XZVj4dvcc98NZ_zXW', '0']",
721,3,Ceiling,1,ARC,Ceiling_721,,,face,,,173.0,,[319],,,"['1T7BPQ_hn69uk5$Jp8cvGw', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
722,3,Ceiling,1,ARC,Ceiling_722,,,rewritten,,,218.0,,[349],,,"['1T7BPQ_hn69uk5$Jp8cv9S', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
723,3,Ceiling,1,ARC,Ceiling_723,,,face,,,167.0,,[353],,,"['1T7BPQ_hn69uk5$Jp8cvIm', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
724,3,Ceiling,1,ARC,Ceiling_724,,,rewritten,,,282.0,,[329],,,"['1T7BPQ_hn69uk5$Jp8cvJ8', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
725,3,Ceiling,1,ARC,Ceiling_725,,,face,,,187.0,,[322],,,"['1T7BPQ_hn69uk5$Jp8cvLZ', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
726,1,Wall,1,ARC,Wall_726,,,rewritten,,,118.0,,[355],,,"['26kn7MqLL9oOOTivXpgCW4', '34s_9XZVj4dvcc98NZ_yKB', '0']",
727,2,Floor,1,ARC,Floor_727,,,face,,,17.0,,[336],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
728,3,Ceiling,1,ARC,Ceiling_728,,,rewritten,,,174.0,,[336],,,"['1T7BPQ_hn69uk5$Jp8cvGV', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
729,1,Wall,1,ARC,Wall_729,,,face,,,294.0,,[2],,,"['1XD1GHfzD6cunMzxtqLi4o', '3ieRYLDdzA7A223TPufEIb', '0']",
730,1,Wall,1,ARC,Wall_730,,,face,,,113.0,,[8],,,"['26kn7MqLL9oOOTivXpg2j8', '3ieRYLDdzA7A223TPufEJK', '0']",
731,1,Wall,1,ARC,Wall_731,,,face,,,114.0,,[8],,,"['26kn7MqLL9oOOTivXpgDcn', '3ieRYLDdzA7A223TPufEJK', '0']",
732,1,Wall,1,ARC,Wall_732,,,face,,,114.0,,[333],,,"['26kn7MqLL9oOOTivXpgDcn', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
733,2,Floor,1,ARC,Floor_733,,,face,,,17.0,,[335],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
734,1,Wall,1,ARC,Wall_734,,,face,,,294.0,,[339],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
735,1,Wall,1,ARC,Wall_735,,,face,,,103.0,,[343],,,"['2VuhFQabH3JOql_RiqfUGV', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
736,2,Floor,1,ARC,Floor_736,,,face,,,17.0,,[326],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
737,1,Wall,1,ARC,Wall_737,,,face,,,36.0,,[319],,,"['26kn7MqLL9oOOTivXpgE3v', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
738,1,Wall,1,ARC,Wall_738,,,face,,,34.0,,[309],,,"['3P6tvjgV9AA81fRmsqfbIm', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
739,1,Wall,1,ARC,Wall_739,,,face,,,109.0,,[351],,,"['26kn7MqLL9oOOTivXpgCJg', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
740,1,Wall,1,ARC,Wall_740,,,face,,,98.0,,[319],,,"['26kn7MqLL9oOOTivXpgEI0', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
741,1,Wall,1,ARC,Wall_741,,,face,,,100.0,,[329],,,"['26kn7MqLL9oOOTivXpgCSR', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
742,1,Wall,1,ARC,Wall_742,,,face,,,266.0,,[322],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
743,1,Wall,1,ARC,Wall_743,,,face,,,11.0,,[309],,,"['2phb4LYfH6ERu7VkkEK4hM', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
744,3,Ceiling,1,ARC,Ceiling_744,,,face,,,192.0,,[324],,,"['1T7BPQ_hn69uk5$Jp8cvL3', '0x8tDwgKz4rBhuBSTQ03VI', '0']",
745,1,Wall,1,ARC,Wall_745,,,face,,,122.0,,[336],,,"['26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
746,1,Wall,1,ARC,Wall_746,,,face,,,108.0,,[346],,,"['2VuhFQabH3JOql_RiqfUOW', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
747,1,Wall,1,ARC,Wall_747,,,rewritten,,,68.0,,[351],,,"['26kn7MqLL9oOOTivXpgC8t', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
748,2,Floor,1,ARC,Floor_748,,,face,,,17.0,,[316],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
749,2,Floor,1,ARC,Floor_749,,,face,,,17.0,,[334],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VT', '0']",
750,3,Ceiling,1,ARC,Ceiling_750,,,rewritten,,,157.0,,[6],,,"['1T7BPQ_hn69uk5$Jp8cvJ4', '3ieRYLDdzA7A223TPufEIC', '0']",
751,1,Wall,1,ARC,Wall_751,,,face,,,266.0,,[327],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
752,2,Floor,1,ARC,Floor_752,,,face,,,17.0,,[345],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
753,1,Wall,1,ARC,Wall_753,,,face,,,122.0,,[335],,,"['26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
754,3,Ceiling,1,ARC,Ceiling_754,,,face,,,160.0,,[308],,,"['1T7BPQ_hn69uk5$Jp8cvIT', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
755,3,Ceiling,1,ARC,Ceiling_755,,,face,,,159.0,,[354],,,"['1T7BPQ_hn69uk5$Jp8cvIL', '0x8tDwgKz4rBhuBSTQ0377', '0']",
756,1,Wall,1,ARC,Wall_756,,,rewritten,,,98.0,,[9],,,"['26kn7MqLL9oOOTivXpgEI0', '2Vw5Ga4Dz31wA6t7ociBOC', '1']",
757,1,Wall,1,ARC,Wall_757,,,rewritten,,,98.0,,[9],,,"['26kn7MqLL9oOOTivXpgEI0', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
758,3,Ceiling,1,ARC,Ceiling_758,,,rewritten,,,178.0,,[3],,,"['1T7BPQ_hn69uk5$Jp8cvGF', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
759,3,Ceiling,1,ARC,Ceiling_759,,,face,,,185.0,,[356],,,"['1T7BPQ_hn69uk5$Jp8cvMB', '34s_9XZVj4dvcc98NZ_zWR', '0']",
760,1,Wall,1,ARC,Wall_760,,,face,,,60.0,,[331],,,"['26kn7MqLL9oOOTivXpgCas', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
761,2,Floor,1,ARC,Floor_761,,,face,,,17.0,,[343],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
762,1,Wall,1,ARC,Wall_762,,,face,,,13.0,,[307],,,"['3P6tvjgV9AA81fRmsqfbRb', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
763,3,Ceiling,1,ARC,Ceiling_763,,,face,,,199.0,,[343],,,"['1T7BPQ_hn69uk5$Jp8cvK0', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
764,2,Floor,1,ARC,Floor_764,,,face,,,17.0,,[342],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vf', '0']",
765,1,Wall,1,ARC,Wall_765,,,rewritten,,,122.0,,[334],,,"['26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VT', '0']",
766,1,Wall,1,ARC,Wall_766,,,rewritten,,,122.0,,[334],,,"['26kn7MqLL9oOOTivXpg2dx', '0x8tDwgKz4rBhuBSTQ03VT', '1']",
767,2,Floor,1,ARC,Floor_767,,,face,,,17.0,,[330],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
768,1,Wall,1,ARC,Wall_768,,,face,,,133.0,,[356],,,"['34s_9XZVj4dvcc98NZ_yV0', '34s_9XZVj4dvcc98NZ_zWR', '0']",
769,3,Ceiling,1,ARC,Ceiling_769,,,rewritten,,,224.0,,[6],,,"['1T7BPQ_hn69uk5$Jp8cv8J', '3ieRYLDdzA7A223TPufEIC', '0']",
770,1,Wall,1,ARC,Wall_770,,,face,,,43.0,,[323],,,"['26kn7MqLL9oOOTivXpgFzx', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
771,1,Wall,1,ARC,Wall_771,,,face,,,175.0,,[317],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03V5', '0']",
772,1,Wall,1,ARC,Wall_772,,,rewritten,,,101.0,,[342],,,"['2VuhFQabH3JOql_RiqfUN3', '0x8tDwgKz4rBhuBSTQ03Vf', '0']",
773,1,Wall,1,ARC,Wall_773,,,rewritten,,,101.0,,[342],,,"['2VuhFQabH3JOql_RiqfUN3', '0x8tDwgKz4rBhuBSTQ03Vf', '1']",
774,1,Wall,1,ARC,Wall_774,,,face,,,266.0,,[325],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
775,1,Wall,1,ARC,Wall_775,,,face,,,41.0,,[312],,,"['26kn7MqLL9oOOTivXpg95e', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
776,3,Ceiling,1,ARC,Ceiling_776,,,face,,,215.0,,[347],,,"['1T7BPQ_hn69uk5$Jp8cv9a', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
777,1,Wall,1,ARC,Wall_777,,,face,,,90.0,,[325],,,"['26kn7MqLL9oOOTivXpgFtO', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
778,1,Wall,1,ARC,Wall_778,,,face,,,266.0,,[357],,,"['26kn7MqLL9oOOTivXpgF_a', '34s_9XZVj4dvcc98NZ_zXW', '0']",
779,1,Wall,1,ARC,Wall_779,,,face,,,115.0,,[331],,,"['26kn7MqLL9oOOTivXpgCQd', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
780,3,Ceiling,1,ARC,Ceiling_780,,,face,,,193.0,,[327],,,"['1T7BPQ_hn69uk5$Jp8cvLB', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
781,1,Wall,1,ARC,Wall_781,,,face,,,42.0,,[314],,,"['26kn7MqLL9oOOTivXpg954', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
782,1,Wall,1,ARC,Wall_782,,,rewritten,,,83.0,,[355],,,"['26kn7MqLL9oOOTivXpg2uw', '34s_9XZVj4dvcc98NZ_yKB', '0']",
783,1,Wall,1,ARC,Wall_783,,,face,,,266.0,,[356],,,"['26kn7MqLL9oOOTivXpgF_a', '34s_9XZVj4dvcc98NZ_zWR', '0']",
784,3,Ceiling,1,ARC,Ceiling_784,,,face,,,232.0,,[337],,,"['2Vw5Ga4Dz31wA6t7ociBQA', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
785,2,Floor,1,ARC,Floor_785,,,face,,,17.0,,[353],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
786,1,Wall,1,ARC,Wall_786,,,face,,,118.0,,[329],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
787,1,Wall,1,ARC,Wall_787,,,face,,,175.0,,[352],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
788,1,Wall,1,ARC,Wall_788,,,face,,,150.0,,[346],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
789,1,Wall,1,ARC,Wall_789,,,face,,,10.0,,[354],,,"['0fo82U50nDWhMj5k9OCN$b', '0x8tDwgKz4rBhuBSTQ0377', '0']",
790,1,Wall,1,ARC,Wall_790,,,face,,,80.0,,[321],,,"['26kn7MqLL9oOOTivXpgFzz', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
791,2,Floor,1,ARC,Floor_791,,,face,,,17.0,,[351],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
792,2,Floor,1,ARC,Floor_792,,,face,,,17.0,,[3],,,"['0a$DTcOc10$eWx3Py5JFns', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
793,1,Wall,1,ARC,Wall_793,,,face,,,71.0,,[332],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
794,2,Floor,1,ARC,Floor_794,,,face,,,17.0,,[340],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
795,1,Wall,1,ARC,Wall_795,,,face,,,77.0,,[335],,,"['26kn7MqLL9oOOTivXpgDJf', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
796,1,Wall,1,ARC,Wall_796,,,face,,,12.0,,[354],,,"['0fo82U50nDWhMj5k9OCN$7', '0x8tDwgKz4rBhuBSTQ0377', '0']",
797,1,Wall,1,ARC,Wall_797,,,face,,,175.0,,[313],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
798,1,Wall,1,ARC,Wall_798,,,face,,,82.0,,[322],,,"['26kn7MqLL9oOOTivXpgFz$', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
799,1,Wall,1,ARC,Wall_799,,,face,,,111.0,,[349],,,"['26kn7MqLL9oOOTivXpgDXu', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
800,3,Ceiling,1,ARC,Ceiling_800,,,rewritten,,,212.0,,[3],,,"['1T7BPQ_hn69uk5$Jp8cvAR', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
801,1,Wall,1,ARC,Wall_801,,,face,,,137.0,,[349],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
802,3,Ceiling,1,ARC,Ceiling_802,,,face,,,228.0,,[350],,,"['1T7BPQ_hn69uk5$Jp8cv99', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
803,2,Floor,1,ARC,Floor_803,,,face,,,17.0,,[312],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
804,3,Ceiling,1,ARC,Ceiling_804,,,rewritten,,,182.0,,[340],,,"['1T7BPQ_hn69uk5$Jp8cvMf', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
805,2,Floor,1,ARC,Floor_805,,,face,,,17.0,,[331],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
806,1,Wall,1,ARC,Wall_806,,,face,,,102.0,,[347],,,"['26kn7MqLL9oOOTivXpg2ef', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
807,3,Ceiling,1,ARC,Ceiling_807,,,face,,,164.0,,[313],,,"['1T7BPQ_hn69uk5$Jp8cvHz', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
808,1,Wall,1,ARC,Wall_808,,,face,,,118.0,,[1],,,"['26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEJF', '0']",
809,1,Wall,1,ARC,Wall_809,,,face,,,68.0,,[1],,,"['26kn7MqLL9oOOTivXpgC8t', '3ieRYLDdzA7A223TPufEJF', '0']",
810,2,Floor,1,ARC,Floor_810,,,face,,,17.0,,[322],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
811,1,Wall,1,ARC,Wall_811,,,face,,,75.0,,[321],,,"['26kn7MqLL9oOOTivXpgFzp', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
812,1,Wall,1,ARC,Wall_812,,,face,,,103.0,,[4],,,"['2VuhFQabH3JOql_RiqfUGV', '3ieRYLDdzA7A223TPufELI', '0']",
813,3,Ceiling,1,ARC,Ceiling_813,,,face,,,190.0,,[320],,,"['1T7BPQ_hn69uk5$Jp8cvLJ', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
814,1,Wall,1,ARC,Wall_814,,,face,,,137.0,,[347],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
815,1,Wall,1,ARC,Wall_815,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '0']",
816,1,Wall,1,ARC,Wall_816,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '9']",
817,1,Wall,1,ARC,Wall_817,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '8']",
818,1,Wall,1,ARC,Wall_818,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '7']",
819,1,Wall,1,ARC,Wall_819,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '6']",
820,1,Wall,1,ARC,Wall_820,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '5']",
821,1,Wall,1,ARC,Wall_821,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '4']",
822,1,Wall,1,ARC,Wall_822,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '3']",
823,1,Wall,1,ARC,Wall_823,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '2']",
824,1,Wall,1,ARC,Wall_824,,,rewritten,,,175.0,,[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '1']",
825,1,Wall,1,ARC,Wall_825,,,face,,,12.0,,[352],,,"['0fo82U50nDWhMj5k9OCN$7', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
826,1,Wall,1,ARC,Wall_826,,,face,,,12.0,,[352],,,"['0fo82U50nDWhMj5k9OCN$7', '0x8tDwgKz4rBhuBSTQ03Vr', '1']",
827,2,Floor,1,ARC,Floor_827,,,face,,,17.0,,[327],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
828,1,Wall,1,ARC,Wall_828,,,rewritten,,,71.0,,[350],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
829,1,Wall,1,ARC,Wall_829,,,rewritten,,,71.0,,[350],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vo', '1']",
830,2,Floor,1,ARC,Floor_830,,,face,,,17.0,,[311],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
831,1,Wall,1,ARC,Wall_831,,,face,,,113.0,,[347],,,"['26kn7MqLL9oOOTivXpg2j8', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
832,1,Wall,1,ARC,Wall_832,,,aggregate,,,"[175, 175]","[497, 498]",[308],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sy', '0', '3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sy', '1']",
833,1,Wall,1,ARC,Wall_833,,,aggregate,,,"[294, 294, 294, 294, 294, 294, 294, 294, 294]","[609, 610, 611, 612, 613, 614, 615, 616, 617]",[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '0', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '1', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '2', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '3', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '4', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '5', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '6', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '7', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '8']",
834,1,Wall,1,ARC,Wall_834,,,aggregate,,,"[175, 175, 175, 175, 175, 175, 175, 175, 175, 175]","[815, 816, 817, 818, 819, 820, 821, 822, 823, 824]",[5],,,"['3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '0', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '9', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '8', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '7', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '6', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '5', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '4', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '3', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '2', '3P6tvjgV9AA81fRmsqfbLY', '2Vw5Ga4Dz31wA6t7ociBOo', '1']",
835,3,Ceiling,1,ARC,Ceiling_835,,,aggregate,,,"[166, 165]","[606, 655]",[314],,,"['1T7BPQ_hn69uk5$Jp8cvHj', '0x8tDwgKz4rBhuBSTQ03V2', '0', '1T7BPQ_hn69uk5$Jp8cvHb', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
836,1,Wall,1,ARC,Wall_836,,,aggregate,,,"[294, 294, 294]","[626, 627, 628]",[9],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOC', '0', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOC', '1', '1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOC', '2']",
837,1,Wall,1,ARC,Wall_837,,,aggregate,,,"[175, 175, 175]","[549, 550, 551]",[6],,,"['3P6tvjgV9AA81fRmsqfbLY', '3ieRYLDdzA7A223TPufEIC', '0', '3P6tvjgV9AA81fRmsqfbLY', '3ieRYLDdzA7A223TPufEIC', '2', '3P6tvjgV9AA81fRmsqfbLY', '3ieRYLDdzA7A223TPufEIC', '1']",
838,3,Ceiling,1,ARC,Ceiling_838,,,aggregate,,,"[177, 230]","[532, 525]",[335],,,"['1T7BPQ_hn69uk5$Jp8cvG7', '0x8tDwgKz4rBhuBSTQ03VU', '0', '1T7BPQ_hn69uk5$Jp8cvAf', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
839,1,Wall,1,ARC,Wall_839,,,aggregate,,,"[150, 150, 150, 150]","[688, 685, 686, 687]",[344],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '3', '2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '0', '2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '1', '2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '2']",
840,3,Ceiling,1,ARC,Ceiling_840,,,aggregate,,,"[224, 157]","[769, 750]",[6],,,"['1T7BPQ_hn69uk5$Jp8cv8J', '3ieRYLDdzA7A223TPufEIC', '0', '1T7BPQ_hn69uk5$Jp8cvJ4', '3ieRYLDdzA7A223TPufEIC', '0']",
841,1,Wall,1,ARC,Wall_841,,,aggregate,,,"[77, 77]","[515, 516]",[3],,,"['26kn7MqLL9oOOTivXpgDJf', '2Vw5Ga4Dz31wA6t7ociBwO', '0', '26kn7MqLL9oOOTivXpgDJf', '2Vw5Ga4Dz31wA6t7ociBwO', '1']",
842,3,Ceiling,1,ARC,Ceiling_842,,,aggregate,,,"[210, 202, 205]","[378, 428, 455]",[7],,,"['1T7BPQ_hn69uk5$Jp8cvBO', '3ieRYLDdzA7A223TPufEMy', '0', '1T7BPQ_hn69uk5$Jp8cvKZ', '3ieRYLDdzA7A223TPufEMy', '0', '1T7BPQ_hn69uk5$Jp8cvK8', '3ieRYLDdzA7A223TPufEMy', '0']",
